integral_mean,integral_std,hist_mean,hist_std,hist_skew,edge_density,texture_var,mean_intensity,std_intensity,min_intensity,max_intensity,no,filename,label,face_detected
4518497.819094196,4216142.0316557465,792.8125,1633.6844482421875,53857751040.0,0.04382636972802523,1617.0186181814765,91.31056858494284,58.28821305454276,0.0,255.0,1,32.png,1,1
2427712.1812706226,2417880.082432799,370.5,1608.361083984375,56388927488.0,0.044376265182186236,2080.3702195192427,114.59007042847503,85.31781910056274,0.0,242.0,2,9.png,1,0
14327873.796831798,15818821.782313252,3400.34765625,3876.789794921875,146118737920.0,0.011502730074705137,415.69978708249187,93.4364512360294,56.41095531330255,0.0,255.0,3,96.JPG,1,1
4246197.001370909,5015420.876823643,1101.41015625,2451.72216796875,76077604864.0,0.026705821017800335,1207.1419492959585,71.13016339139101,58.1015155114002,0.0,255.0,4,73.JPG,1,1
149903725.48600194,127105372.99592102,17496.0,13225.568359375,1006777532416.0,0.005217933741998171,153.54793360468747,128.83410047296525,60.768951888381,0.0,255.0,5,4.JPG,1,2
23459986.51956315,21774798.38138406,3444.22265625,3983.64453125,128891142144.0,0.013550771729379248,520.7515656310179,110.7414034598246,56.80878034751046,0.0,255.0,6,74.JPG,1,3
3230032.26425371,3929963.7633112627,756.765625,1840.2080078125,57477017600.0,0.04849998967646026,2150.3910839616447,93.7557915057915,74.061128306372,0.0,255.0,7,36.png,1,2
5701280.545397777,5103703.419360468,872.0703125,1649.719482421875,53673025536.0,0.04408062709966405,1461.6068554222477,105.86799552071669,77.04277236798762,0.0,255.0,8,12.png,1,1
4269920.478027676,4741875.769222726,1028.00390625,1874.7451171875,55317393408.0,0.028084614829254204,1562.1161794013224,92.93696066026014,53.62602364530263,0.0,255.0,9,85.JPG,1,2
115929161.15346667,109673209.91674128,13340.25,12203.005859375,6548783366144.0,0.008846582710219073,156.06870562491306,150.83606590018928,60.52511551831796,0.0,255.0,10,62.JPG,1,4
6130492.692673855,6012846.42298391,874.35546875,1582.2305908203125,53464981504.0,0.05742176156543883,1328.1128108421597,122.17130475573525,69.21944804609113,0.0,255.0,11,31.png,1,1
9097379.092097925,9297678.883642547,1843.62890625,2320.202880859375,48578314240.0,0.004457919905756522,316.19700355520456,96.96186190194695,43.30359241440929,0.0,228.0,12,51.JPG,1,0
1149266.893832367,1119081.9567080177,220.4296875,1365.2205810546875,39672143872.0,0.06048201311359206,3404.4484260737586,93.70694665957824,85.61739676012091,0.0,248.0,13,30.png,1,1
11297821.883033378,9993553.72523323,1681.28125,3341.35986328125,133118050304.0,0.028368431813535065,742.2208142800852,102.48467965279455,65.06242844970808,0.0,255.0,14,6.png,1,1
28550028.83822067,26470774.500727735,3041.11328125,2833.530029296875,50116526080.0,0.011678494589126875,345.0831202442779,147.78715005940722,55.274876741415795,0.0,255.0,15,1.png,1,1
1229881.4312674617,1328364.7106307868,288.68359375,1335.2501220703125,36016664576.0,0.06769684586552643,2824.0158033865455,85.65334289541697,70.29053275360462,0.0,255.0,16,39.png,1,1
82935783.49126717,74846386.62852858,8871.28515625,12261.3212890625,17558225813504.0,0.01860197644348493,170.2705657638906,146.3554141720412,69.03520782386539,0.0,255.0,17,20.JPG,1,2
5895931.741520786,6188851.85420868,1073.671875,1675.9249267578125,52417925120.0,0.06702685003274395,1395.9987518417493,102.81289019864658,59.922664940687724,0.0,255.0,18,50.png,1,2
6130008.8187055215,6060184.749433387,1084.87890625,1890.0130615234375,54729732096.0,0.04009664097015436,1031.8840661077734,96.04655977589665,54.85349442319307,0.0,255.0,19,84.JPG,1,1
79619296.64668828,63022815.37582714,7965.5625,8473.5087890625,1472546734080.0,0.011347676325432134,253.5173725641607,135.5388253340552,80.59196558107828,0.0,255.0,20,63.JPG,1,1
3979822.5822478374,3687577.3377221297,835.453125,1674.849365234375,53552820224.0,0.11010585572948811,2266.0420492359485,76.22412986964409,51.790776494183135,0.0,255.0,21,21.png,1,1
4608251.847663452,4836386.884725291,801.59765625,1818.3140869140625,55953055744.0,0.04108494266820656,1261.4503691884513,109.96493331189178,53.79990243413995,0.0,255.0,22,66.JPG,1,1
165787789.23572162,152184886.6865931,17496.0,29246.015625,264425214836736.0,0.0038995520404663925,132.633269455285,147.89416531814416,73.2743888905233,0.0,255.0,23,3.JPG,1,2
77850150.50147924,66424266.45901467,7214.37890625,9431.80078125,3797851045888.0,0.010429475423700823,278.14806187083195,159.49959634648903,66.48406322137977,0.0,255.0,24,100.JPG,1,1
3735291.4762547896,3985193.91022076,918.84375,1744.1846923828125,53665067008.0,0.09660578852498045,1453.2481088424436,85.2188594701221,51.41533167142834,0.0,255.0,25,35.png,1,1
842550.4903580786,894020.0187192585,221.765625,1135.995849609375,22182707200.0,0.05944831959416614,2964.0897698638673,71.15187064045656,61.74317073301446,0.0,226.0,26,48.png,1,1
3433080.2341954024,3334379.39120619,752.375,1718.1304931640625,54863351808.0,0.031914562219637815,1561.588676686201,83.85140284931052,55.1095953985252,0.0,255.0,27,15.png,1,1
24623867.54057239,20872644.542292885,3122.015625,3799.33544921875,134871105536.0,0.014014633975446552,365.0368038955791,122.99094760496274,66.28951095519004,0.0,255.0,28,53.JPG,1,1
9712455.460771838,10113175.66960773,1327.69140625,2809.05322265625,171956731904.0,0.020962726066451106,770.2186212248998,143.0598283557279,64.21591311987662,0.0,255.0,29,67.JPG,1,1
2896779.2508686725,2853979.3784558154,590.53515625,1610.1036376953125,55343226880.0,0.0719355457510071,2176.9802309346064,82.2481131389034,59.38038392266087,0.0,255.0,30,37.png,1,1
