integral_mean,integral_std,hist_mean,hist_std,hist_skew,edge_density,texture_var,mean_intensity,std_intensity,min_intensity,max_intensity,no,filename,label,face_detected
46466549.69178113,44822572.24717427,7999.06640625,8718.326171875,865632911360.0,0.006532988957207409,168.00922904403694,110.52977520325858,67.63565703452689,0.0,255.0,1,76.JPG,1,1
64452829.01332334,65066144.7823904,9788.62890625,19302.84765625,56108714557440.0,0.006468762183799841,133.34399727143594,130.35061928122116,61.611178237968325,0.0,255.0,2,86.JPG,1,1
2896779.2508686725,2853979.3784558154,590.53515625,1610.1036376953125,55343226880.0,0.0719355457510071,2176.9802309346064,82.2481131389034,59.38038392266087,0.0,255.0,3,37.png,1,1
3735291.4762547896,3985193.91022076,918.84375,1744.1846923828125,53665067008.0,0.09660578852498045,1453.2481088424436,85.2188594701221,51.41533167142834,0.0,255.0,4,35.png,1,1
14327873.796831798,15818821.782313252,3400.34765625,3876.789794921875,146118737920.0,0.011502730074705137,415.69978708249187,93.4364512360294,56.41095531330255,0.0,255.0,5,96.JPG,1,1
1479749.2792039078,1500392.8391783542,298.5234375,1464.06787109375,45675335680.0,0.05275967653293554,2628.8234056211004,95.37480045013216,74.78027566490621,0.0,255.0,6,43.png,1,1
154710168.90029234,130466566.47922014,17496.0,11811.7783203125,2068138426368.0,0.007570480395518976,209.3810261363072,138.9432010798897,72.83862310277112,0.0,255.0,7,7.JPG,1,3
49974818.89650135,41133589.03712463,6340.140625,8433.3271484375,1389671481344.0,0.008507303416475877,292.83694786508926,119.79123651634305,67.89886978250519,0.0,255.0,8,61.JPG,1,1
1732858.1335348506,1709190.9042179317,349.16015625,1552.009521484375,56527507456.0,0.09633607428539465,2816.331736303936,89.92703473737204,74.27451957579466,0.0,255.0,9,24.png,1,1
22855256.54124161,23910069.01583278,3503.16015625,5085.22900390625,265911320576.0,0.008854728264323842,176.4103513339624,103.81657744291148,66.66388861867254,0.0,254.0,10,87.JPG,1,0
1229881.4312674617,1328364.7106307868,288.68359375,1335.2501220703125,36016664576.0,0.06769684586552643,2824.0158033865455,85.65334289541697,70.29053275360462,0.0,255.0,11,39.png,1,1
131719784.43117376,115237139.05502439,17496.0,13990.513671875,1063535509504.0,0.0023509837962962963,146.04493213254275,113.9954900405807,47.45844372051492,0.0,255.0,12,16.JPG,1,1
73722001.8373252,58274546.996661745,7171.97265625,6790.38623046875,552934178816.0,0.009937228523576749,254.85821199761403,130.62865756185238,64.9799778908621,0.0,255.0,13,70.JPG,1,3
4779563.115498077,4773897.871532214,1068.47265625,1835.635498046875,53464526848.0,0.04369554964921452,1593.9925257560863,75.8897155329051,47.360808118064625,0.0,255.0,14,60.JPG,1,2
2856663.3792206715,2447759.88651216,467.4140625,1528.616455078125,51526430720.0,0.0742783599926457,2007.779281655233,87.80989988132845,68.34373679468852,0.0,255.0,15,22.png,1,1
82935783.49126717,74846386.62852858,8871.28515625,12261.3212890625,17558225813504.0,0.01860197644348493,170.2705657638906,146.3554141720412,69.03520782386539,0.0,255.0,16,20.JPG,1,2
30898921.159717806,34640489.60281407,5292.5625,4538.427734375,74798792704.0,0.009686352310435634,390.7947539680049,113.35988813901584,64.92472497632457,0.0,255.0,17,88.JPG,1,1
11314974.550108168,13179632.423735924,2298.00390625,4221.64794921875,378145603584.0,0.016802965889214316,425.00867915566886,109.38597696030352,65.53231881233373,0.0,255.0,18,97.JPG,1,1
24623867.54057239,20872644.542292885,3122.015625,3799.33544921875,134871105536.0,0.014014633975446552,365.0368038955791,122.99094760496274,66.28951095519004,0.0,255.0,19,53.JPG,1,1
4129031.7508247555,4603516.325192628,1630.140625,3681.887451171875,203747803136.0,0.018182863825015095,901.7184887278512,49.631377661053016,37.51439857153418,0.0,255.0,20,93.JPG,1,1
842550.4903580786,894020.0187192585,221.765625,1135.995849609375,22182707200.0,0.05944831959416614,2964.0897698638673,71.15187064045656,61.74317073301446,0.0,226.0,21,48.png,1,1
852222.3805321696,703233.3869115154,200.51953125,1052.905029296875,17543796736.0,0.08896811018253366,4541.374946333871,64.48117195566205,67.04166633002127,0.0,255.0,22,25.png,1,1
79619296.64668828,63022815.37582714,7965.5625,8473.5087890625,1472546734080.0,0.011347676325432134,253.5173725641607,135.5388253340552,80.59196558107828,0.0,255.0,23,63.JPG,1,1
45915644.269419536,55540313.05459741,18292.5625,41194.09375,274276057874432.0,0.004747062501494801,270.1615047611203,45.20819808938742,56.36282117034058,0.0,255.0,24,69.JPG,1,4
3683181.455580012,3748950.1827153773,653.44140625,1670.6707763671875,56026726400.0,0.03237665963259426,1535.6944166072255,108.4964759895027,57.38669491360885,0.0,255.0,25,64.JPG,1,1
3248371.3055524654,3478032.861540721,698.94140625,1642.072998046875,54738776064.0,0.04253642506245494,1636.660351221451,98.6576519177998,64.21563690491163,0.0,255.0,26,58.JPG,1,1
72160186.39646962,62745754.51362193,8010.25,9466.974609375,878403846144.0,0.007641576417714803,178.1610143983515,137.16366530382948,56.25914934357826,0.0,255.0,27,68.JPG,1,1
5701280.545397777,5103703.419360468,872.0703125,1649.719482421875,53673025536.0,0.04408062709966405,1461.6068554222477,105.86799552071669,77.04277236798762,0.0,255.0,28,12.png,1,1
20030396.712524187,20483581.588160522,3721.0,4645.51904296875,182548480000.0,0.009961409903251815,422.2886550795571,93.62976077499329,43.23729545222999,0.0,255.0,29,13.JPG,1,1
77850150.50147924,66424266.45901467,7214.37890625,9431.80078125,3797851045888.0,0.010429475423700823,278.14806187083195,159.49959634648903,66.48406322137977,0.0,255.0,30,100.JPG,1,1
