integral_mean,integral_std,hist_mean,hist_std,hist_skew,edge_density,texture_var,mean_intensity,std_intensity,min_intensity,max_intensity,no,filename,label,face_detected
852222.3805321696,703233.3869115154,200.51953125,1052.905029296875,17543796736.0,0.08896811018253366,4541.374946333871,64.48117195566205,67.04166633002127,0.0,255.0,1,25.png,1,1
5405219.644691989,5322819.893270079,766.59765625,1865.648681640625,58127138816.0,0.030466397281005253,1472.1949408452583,116.49367385311517,65.86501024830827,0.0,255.0,2,55.JPG,1,1
5895931.741520786,6188851.85420868,1073.671875,1675.9249267578125,52417925120.0,0.06702685003274395,1395.9987518417493,102.81289019864658,59.922664940687724,0.0,255.0,3,50.png,1,2
45915644.269419536,55540313.05459741,18292.5625,41194.09375,274276057874432.0,0.004747062501494801,270.1615047611203,45.20819808938742,56.36282117034058,0.0,255.0,4,69.JPG,1,4
64452829.01332334,65066144.7823904,9788.62890625,19302.84765625,56108714557440.0,0.006468762183799841,133.34399727143594,130.35061928122116,61.611178237968325,0.0,255.0,5,86.JPG,1,1
2856663.3792206715,2447759.88651216,467.4140625,1528.616455078125,51526430720.0,0.0742783599926457,2007.779281655233,87.80989988132845,68.34373679468852,0.0,255.0,6,22.png,1,1
3979822.5822478374,3687577.3377221297,835.453125,1674.849365234375,53552820224.0,0.11010585572948811,2266.0420492359485,76.22412986964409,51.790776494183135,0.0,255.0,7,21.png,1,1
3433080.2341954024,3334379.39120619,752.375,1718.1304931640625,54863351808.0,0.031914562219637815,1561.588676686201,83.85140284931052,55.1095953985252,0.0,255.0,8,15.png,1,1
4612292.098909916,4205371.887095612,1076.66015625,2425.7626953125,81245855744.0,0.022574149659863946,1371.9111676925597,65.22210612244898,55.68259745509867,0.0,255.0,9,95.JPG,1,1
30898921.159717806,34640489.60281407,5292.5625,4538.427734375,74798792704.0,0.009686352310435634,390.7947539680049,113.35988813901584,64.92472497632457,0.0,255.0,10,88.JPG,1,1
