integral_mean,integral_std,hist_mean,hist_std,hist_skew,edge_density,texture_var,mean_intensity,std_intensity,min_intensity,max_intensity,no,filename,label,face_detected
3433080.2341954024,3334379.39120619,752.375,1718.1304931640625,54863351808.0,0.031914562219637815,1561.588676686201,83.85140284931052,55.1095953985252,0.0,255.0,1,15.png,1,1
66005805.43159726,56199396.0692014,8965.72265625,10875.6572265625,1881050054656.0,0.005175963140868542,171.0762258274481,114.75330653857465,40.801525084526105,0.0,255.0,2,78.JPG,1,1
23459986.51956315,21774798.38138406,3444.22265625,3983.64453125,128891142144.0,0.013550771729379248,520.7515656310179,110.7414034598246,56.80878034751046,0.0,255.0,3,74.JPG,1,3
149903725.48600194,127105372.99592102,17496.0,13225.568359375,1006777532416.0,0.005217933741998171,153.54793360468747,128.83410047296525,60.768951888381,0.0,255.0,4,4.JPG,1,2
978035.0535850403,973459.117572331,238.90625,1087.0062255859375,19254740992.0,0.03654349247874428,2433.3137188104324,67.52591563113145,53.93303640038284,0.0,226.0,5,44.png,1,0
76721795.95210226,77185552.6537534,14884.0,15429.08203125,3168002899968.0,0.01982151555361462,186.60190052299518,87.84483127855415,42.33711227578605,0.0,255.0,6,75.JPG,1,1
12837244.832796544,12034725.749910785,3150.015625,5068.6181640625,278908862464.0,0.018679222821315372,618.3400761550981,60.179903621509816,52.51665771123178,0.0,255.0,7,79.JPG,1,2
2295405.9115016377,2641584.008669926,555.19140625,1648.2393798828125,55750926336.0,0.038929423270409276,1396.2049793126785,89.50731377832814,54.69451580701551,0.0,255.0,8,56.JPG,1,1
6130492.692673855,6012846.42298391,874.35546875,1582.2305908203125,53464981504.0,0.05742176156543883,1328.1128108421597,122.17130475573525,69.21944804609113,0.0,255.0,9,31.png,1,1
82935783.49126717,74846386.62852858,8871.28515625,12261.3212890625,17558225813504.0,0.01860197644348493,170.2705657638906,146.3554141720412,69.03520782386539,0.0,255.0,10,20.JPG,1,2
1355171.4387935451,1166985.6534257752,302.80078125,1260.8826904296875,27569248256.0,0.07168750080627476,3197.7566585069158,62.34878800779184,60.47029744367369,0.0,255.0,11,27.png,1,1
2967049.0102668586,2993953.531968284,583.6328125,1601.5963134765625,55330246656.0,0.048905695736563816,1922.6170398362426,91.72408807978047,70.21071795232194,0.0,255.0,12,29.png,1,1
12338870.527312275,11885964.687180538,3451.5625,8041.42236328125,2488716754944.0,0.011622906292440019,510.29860343751966,57.50024671797193,33.28470407734331,0.0,255.0,13,99.JPG,1,1
4518497.819094196,4216142.0316557465,792.8125,1633.6844482421875,53857751040.0,0.04382636972802523,1617.0186181814765,91.31056858494284,58.28821305454276,0.0,255.0,14,32.png,1,1
7031789.933410881,7174575.832596717,1838.265625,4229.70751953125,378006372352.0,0.019468928762675416,726.9628832032488,63.18537981623303,41.61129247436671,0.0,255.0,15,89.JPG,1,1
1635149.8667283466,1726064.21363154,360.703125,1384.0635986328125,39038607360.0,0.056963396144682696,2224.593796517837,84.43196881091617,62.645686873942566,0.0,255.0,16,38.png,1,1
5405219.644691989,5322819.893270079,766.59765625,1865.648681640625,58127138816.0,0.030466397281005253,1472.1949408452583,116.49367385311517,65.86501024830827,0.0,255.0,17,55.JPG,1,1
7096095.691054895,6662440.710897951,988.31640625,1676.2703857421875,52708597760.0,0.04887177926476924,1249.037311989833,117.52535285306057,62.26411461946163,0.0,255.0,18,59.JPG,1,1
1216906.2131765669,1111584.748392432,322.0,1346.70849609375,32923197440.0,0.06843216226708075,2426.640415830794,62.8693225931677,60.71247914170367,0.0,255.0,19,23.png,1,1
4691644.904104885,4507368.308085231,690.625,1568.7225341796875,54174470144.0,0.08098416289592761,1618.2444942670797,117.92456447963801,71.90025971310942,0.0,255.0,20,33.png,1,1
5200144.178744986,4729897.598090506,1487.06640625,3194.4912109375,147484999680.0,0.010825109209879981,414.0790619096625,61.75477620840108,35.93243564647128,0.0,255.0,21,92.JPG,1,0
2067155.3170418672,2159764.7128735175,374.96875,1551.3529052734375,56591618048.0,0.04052421035086257,1971.173925989821,102.84677889824152,76.2930555671857,0.0,255.0,22,46.png,1,1
6130008.8187055215,6060184.749433387,1084.87890625,1890.0130615234375,54729732096.0,0.04009664097015436,1031.8840661077734,96.04655977589665,54.85349442319307,0.0,255.0,23,84.JPG,1,1
5528460.307868968,5794886.590981655,1008.0625,1819.816650390625,54245822464.0,0.02693517887035774,1474.4206292889774,102.41206444912889,64.1753274401437,0.0,255.0,24,83.JPG,1,1
115929161.15346667,109673209.91674128,13340.25,12203.005859375,6548783366144.0,0.008846582710219073,156.06870562491306,150.83606590018928,60.52511551831796,0.0,255.0,25,62.JPG,1,4
79619296.64668828,63022815.37582714,7965.5625,8473.5087890625,1472546734080.0,0.011347676325432134,253.5173725641607,135.5388253340552,80.59196558107828,0.0,255.0,26,63.JPG,1,1
1366794.3130176186,1360263.7831158328,345.7421875,1355.3106689453125,36704571392.0,0.09139080329906225,3397.627499258012,64.45330471133205,65.29331701432686,0.0,255.0,27,18.png,1,1
153698375.39061588,131401813.49581693,17496.0,25285.431640625,36564780449792.0,0.004244050425811614,189.21746956578147,131.2841283364769,65.528514518195,0.0,255.0,28,2.JPG,1,1
35878217.11724503,28819013.149431217,5274.390625,8165.8466796875,1116274163712.0,0.007548265350558862,374.8047425448644,95.38347735668516,59.88727614493431,0.0,255.0,29,77.JPG,1,1
20030396.712524187,20483581.588160522,3721.0,4645.51904296875,182548480000.0,0.009961409903251815,422.2886550795571,93.62976077499329,43.23729545222999,0.0,255.0,30,13.JPG,1,1
